"Friday October 17, 2014","<span id=""yfs_j10_mmm"">88.95B</span>",91.47B,19.34,16.80,1.50,2.78,5.04,2.91,11.02,Dec 31,"Jun 30, 2014",15.29%,21.91%,12.65%,26.93%,31.45B,47.26,4.90%,14.76B,8.30B,4.81B,7.10,5.80%,3.01B,4.64,6.98B,39.08,1.87,26.78,5.88B,3.97B,1.10,9.94%,6.78%,147.87,122.40,141.84,141.63,"2,527,060","4,366,810",647.97M,644.50M,0.07%,70.70%,8.31M,3.40,1.40%,7.62M,3.42,2.50%,3.20,2.40%,2.40%,42.00%,"Sep 12, 2014","Aug 20, 2014",2:1,"Sep 30, 2003"
"Friday October 17, 2014","<span id=""yfs_j10_dd"">61.39B</span>",68.29B,21.07,14.59,2.13,1.71,3.61,1.92,11.42,Dec 31,"Jun 30, 2014",8.39%,12.20%,5.43%,19.45%,35.49B,38.42,-1.70%,13.19B,5.98B,2.94B,3.18,3.90%,4.36B,4.77,11.80B,68.88,1.93,18.37,3.74B,1.65B,1.55,11.09%,6.78%,72.92,59.12,68.14,67.08,"4,719,190","7,864,540",915.24M,913.83M,0.07%,66.40%,25.19M,4.90,2.80%,21.47M,1.88,2.90%,1.82,2.80%,3.70%,56.00%,"Sep 12, 2014","Aug 13, 2014",2:1,"Jun 13, 1997"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_air"">939.71M</span>",1.43B,13.92,11.56,1.13,0.47,0.93,0.72,6.70,May 31,"Aug 31, 2014",3.49%,6.84%,3.92%,7.17%,1.99B,51.48,-8.80%,340.20M,214.20M,68.00M,1.74,-19.60%,131.30M,3.38,627.10M,62.43,2.78,25.87,127.30M,89.82M,1.88,-14.19%,6.78%,31.55,22.37,25.97,26.27,"269,846","265,800",38.80M,36.64M,4.28%,84.60%,2.20M,5.80,5.80%,2.40M,0.30,1.30%,0.30,1.20%,N/A,17.00%,"Nov 4, 2014","Oct 17, 2014",3:2,"Feb 24, 1998"
"Friday October 17, 2014","<span id=""yfs_j10_ebay"">59.70B</span>",57.38B,N/A,14.63,1.45,3.49,3.13,3.37,11.54,Dec 31,"Jun 30, 2014",-0.65%,20.49%,5.45%,-0.55%,17.05B,13.32,12.60%,11.01B,4.97B,-111.00M,-0.09,5.60%,7.37B,5.94,5.32B,28.05,1.28,15.29,5.72B,6.26B,0.80,-8.28%,6.78%,59.70,46.34,52.90,52.34,"14,278,900","15,008,900",1.24B,1.12B,9.50%,83.50%,20.53M,1.20,1.80%,23.21M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2:1,"Feb 17, 2005"
"Friday October 17, 2014","<span id=""yfs_j10_ecl"">32.31B</span>",38.52B,30.23,22.45,1.62,2.26,4.27,2.76,13.88,Dec 31,"Jun 30, 2014",7.87%,13.72%,6.09%,15.58%,13.95B,46.39,6.90%,6.01B,2.78B,1.10B,3.57,46.10%,187.00M,0.62,7.13B,95.57,1.20,24.71,1.70B,988.10M,0.67,1.82%,6.78%,118.46,97.65,113.93,109.92,"903,191","1,661,980",299.63M,270.14M,9.81%,77.70%,3.73M,4.70,1.40%,3.62M,1.10,1.00%,1.10,1.00%,1.30%,29.00%,"Oct 15, 2014","Sep 12, 2014",2:1,"Jun 9, 2003"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_lly"">66.77B</span>",66.54B,19.79,19.94,29.62,3.13,3.69,3.14,11.70,Dec 31,"Jun 30, 2014",16.00%,20.24%,7.86%,20.41%,21.20B,19.72,-16.80%,18.20B,5.69B,3.39B,3.15,-39.20%,5.13B,4.78,5.33B,29.60,1.77,16.78,5.04B,2.70B,0.29,24.90%,6.78%,67.14,48.88,64.80,61.71,"3,844,400","4,655,950",1.07B,936.52M,0.17%,74.50%,22.73M,5.50,2.30%,22.58M,1.96,3.10%,1.96,3.20%,4.70%,62.00%,"Sep 10, 2014","Aug 13, 2014",2:1,"Oct 16, 1997"
"Friday October 17, 2014","<span id=""yfs_j10_emc"">54.98B</span>",52.40B,22.10,12.52,1.41,2.31,2.44,2.22,9.61,Dec 31,"Jun 30, 2014",10.98%,17.45%,5.79%,11.64%,23.58B,11.55,4.70%,14.47B,5.45B,2.59B,1.23,-16.00%,7.65B,3.77,5.49B,23.03,1.41,11.00,6.57B,4.56B,1.55,14.55%,16.33%,30.18,23.15,29.28,27.67,"16,606,600","15,851,400",2.03B,2.02B,0.24%,82.10%,22.42M,1.20,1.10%,25.74M,0.46,1.70%,0.43,1.60%,N/A,34.00%,"Oct 23, 2014","Sep 29, 2014",2:1,"Jun 5, 2000"
"Friday October 17, 2014","<span id=""yfs_j10_emr"">42.68B</span>",45.69B,17.19,15.04,1.75,1.72,3.91,1.86,9.39,Sep 30,"Jun 30, 2014",10.32%,16.44%,10.37%,24.38%,24.54B,34.86,-0.50%,9.95B,4.86B,2.53B,3.56,275.30%,3.05B,4.37,6.54B,60.15,1.27,15.48,3.73B,2.64B,1.23,-7.88%,6.78%,70.66,57.76,62.99,65.62,"3,223,730","4,901,110",697.92M,693.41M,0.36%,73.50%,10.29M,3.30,1.50%,7.65M,1.72,2.90%,1.72,2.80%,3.00%,48.00%,"Sep 10, 2014","Aug 13, 2014",2:1,"Dec 12, 2006"
"Friday October 17, 2014","<span id=""yfs_j10_enb"">38.04B</span>",64.52B,31.74,20.06,2.00,1.14,4.77,1.93,19.44,Dec 31,"Jun 30, 2014",4.00%,6.03%,2.50%,7.77%,33.43B,40.84,29.70%,5.41B,3.32B,1.10B,1.42,858.80%,1.14B,1.35,27.39B,154.99,0.73,9.46,2.43B,-7.12B,0.59,7.07%,6.78%,51.95,39.98,48.40,48.11,"1,041,540","1,397,950",846.24M,810.71M,3.88%,61.80%,3.68M,3.50,N/A,4.22M,1.28,3.00%,1.26,2.80%,2.80%,86.00%,"Sep 1, 2014","Aug 13, 2014",2:1,"Jun 1, 2011"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_eni"">14.92B</span>",18.76B,19.00,11.04,0.75,1.35,1.37,1.69,5.36,Dec 31,"Jun 30, 2014",8.09%,24.74%,6.80%,10.57%,11.08B,10.05,6.30%,6.04B,3.50B,896.63M,0.80,-51.90%,2.59B,2.64,6.38B,43.14,1.42,11.10,2.55B,418.13M,1.27,-9.92%,6.78%,17.96,13.08,16.40,16.44,"495,748","482,462",981.86M,386.65M,N/A,N/A,729.25K,1.40,N/A,988.11K,0.79,5.10%,0.60,3.90%,2.80%,53.00%,"Jun 3, 2014","May 7, 2014",101:100,"Feb 28, 2013"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_exc"">29.54B</span>",49.38B,16.08,13.63,5.08,1.13,1.28,1.91,7.54,Dec 31,"Jun 30, 2014",7.12%,11.70%,2.34%,8.22%,25.93B,30.22,-1.90%,6.89B,6.55B,1.84B,2.14,6.50%,1.36B,1.59,21.45B,88.53,1.15,26.60,5.76B,195.75M,0.37,18.57%,6.78%,37.73,26.45,33.95,34.31,"6,341,690","8,941,590",859.20M,856.94M,0.12%,65.70%,85.36M,14.90,10.00%,83.98M,1.24,3.60%,1.24,3.60%,5.10%,58.00%,"Sep 10, 2014","Aug 13, 2014",2:1,"May 6, 2004"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_xom"">387.75B</span>",402.06B,11.59,12.44,3.30,0.97,2.13,1.01,6.51,Dec 31,"Jun 30, 2014",8.59%,11.24%,7.97%,19.57%,397.13B,91.39,4.70%,136.16B,61.77B,34.10B,7.84,28.00%,6.08B,1.43,21.76B,11.57,0.92,42.48,48.94B,11.53B,1.00,3.48%,6.78%,104.76,86.84,95.38,99.54,"11,060,500","18,743,500",4.26B,4.25B,0.16%,50.00%,35.74M,3.20,0.80%,40.72M,2.76,3.00%,2.64,2.90%,2.40%,33.00%,"Sep 10, 2014","Aug 11, 2014",2:1,"Jul 19, 2001"
"Friday October 17, 2014","<span id=""yfs_j10_fdx"">44.10B</span>",45.35B,21.30,14.38,1.09,0.93,2.85,0.98,7.27,May 31,"Aug 31, 2014",4.79%,8.03%,7.00%,13.51%,46.23B,154.48,6.00%,28.52B,6.24B,2.21B,7.31,23.90%,2.42B,8.53,4.74B,31.32,1.80,53.38,4.32B,616.88M,0.93,20.16%,6.78%,165.17,124.71,155.50,146.65,"1,563,100","2,179,880",283.25M,262.69M,6.45%,79.90%,2.78M,1.50,1.10%,3.64M,0.80,0.50%,0.70,0.50%,0.50%,9.00%,"Oct 1, 2014","Sep 8, 2014",2:1,"May 7, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_f"">54.94B</span>",147.42B,8.71,8.71,1.19,0.37,2.02,1.00,12.73,Dec 31,"Jun 30, 2014",4.51%,3.57%,1.61%,28.30%,146.63B,37.19,-1.40%,18.82B,11.58B,6.61B,1.63,6.30%,25.81B,6.66,119.01B,438.43,1.72,6.90,11.12B,-3.92B,1.22,-20.25%,6.78%,18.12,13.26,15.74,16.45,"29,684,500","41,871,900",3.88B,3.54B,0.46%,53.60%,66.79M,2.10,1.90%,70.86M,0.50,3.60%,0.48,3.40%,3.00%,28.00%,"Dec 1, 2014","Oct 29, 2014",2:1,"Jul 6, 1994"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_ora"">1.26B</span>",2.22B,24.36,19.15,1.15,2.38,1.67,4.18,10.06,Dec 31,"Jun 30, 2014",9.74%,22.37%,3.47%,7.04%,531.69M,11.69,-16.40%,159.82M,220.66M,51.80M,1.14,-63.70%,80.12M,1.76,1.04B,134.44,1.36,16.65,170.39M,-65.53M,1.04,2.17%,6.78%,30.46,23.95,27.28,27.73,"62,323","57,763",45.52M,18.31M,67.46%,22.50%,1.82M,30.90,10.00%,1.85M,0.20,0.70%,0.20,0.70%,0.70%,17.00%,"Aug 28, 2014","Aug 15, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_ben"">32.23B</span>",24.81B,14.44,13.27,0.89,3.83,2.82,2.98,7.81,Sep 30,"Jun 30, 2014",27.07%,37.58%,12.21%,20.25%,8.32B,13.27,2.20%,7.94B,3.18B,2.24B,3.57,4.80%,9.22B,14.74,2.19B,18.09,7.07,18.06,1.92B,2.51B,1.78,-5.44%,6.78%,58.87,49.12,54.62,55.10,"1,870,270","3,480,760",625.29M,392.26M,35.66%,50.00%,6.01M,3.80,1.50%,5.28M,0.48,0.90%,0.48,0.90%,0.90%,13.00%,"Oct 10, 2014","Sep 26, 2014",3:1,"Jul 26, 2013"
"Friday October 17, 2014","<span id=""yfs_j10_fcx"">31.87B</span>",54.23B,12.73,11.06,0.34,1.39,1.47,2.40,5.56,Dec 31,"Jun 30, 2014",11.17%,25.11%,5.57%,12.90%,22.56B,21.71,28.80%,6.28B,9.75B,2.52B,2.41,N/A,1.46B,1.40,20.30B,76.84,1.36,20.53,6.86B,-2.69B,2.08,-13.33%,6.78%,39.32,29.42,33.27,34.94,"9,141,440","13,664,100",1.04B,1.02B,0.85%,73.10%,20.44M,2.40,2.00%,18.14M,1.25,4.10%,1.25,4.10%,2.60%,52.00%,"Nov 3, 2014","Oct 10, 2014",2:1,"Feb 2, 2011"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_gas"">6.23B</span>",10.33B,13.36,N/A,N/A,1.12,1.59,1.86,7.27,Dec 31,"Jun 30, 2014",8.35%,18.38%,4.54%,14.26%,5.56B,46.90,10.50%,1.29B,1.42B,513.00M,3.91,30.60%,130.00M,1.09,4.26B,108.16,0.94,32.58,985.00M,-197.50M,0.48,11.84%,6.78%,55.30,44.74,52.23,52.54,"564,802","658,425",119.48M,118.33M,0.50%,62.20%,4.19M,8.10,3.50%,3.98M,1.96,3.70%,1.94,3.70%,3.80%,71.00%,"Sep 1, 2014","Aug 13, 2014",2:1,"Dec 4, 1995"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_ge"">250.25B</span>",611.80B,19.58,13.81,1.90,1.67,1.82,4.19,21.63,Dec 31,"Jun 30, 2014",8.86%,11.54%,1.61%,11.12%,146.12B,14.49,3.30%,66.23B,28.28B,14.85B,1.27,13.20%,10.24B,1.02,378.72B,270.38,2.66,13.36,26.86B,17.33B,1.14,-5.09%,6.78%,28.09,23.69,25.53,26.13,"30,076,100","43,671,900",10.03B,10.02B,0.04%,56.10%,55.90M,2.10,0.60%,60.51M,0.88,3.70%,0.88,3.60%,3.30%,67.00%,"Oct 27, 2014","Sep 18, 2014",3:1,"May 8, 2000"
"Friday October 17, 2014","<span id=""yfs_j10_gis"">29.78B</span>",37.98B,18.39,15.56,2.53,1.66,4.77,2.13,11.46,May 25,"Aug 24, 2014",9.61%,15.33%,7.37%,21.91%,17.81B,28.67,-2.40%,6.37B,3.31B,1.71B,2.68,-24.80%,841.20M,1.39,9.32B,121.96,0.81,10.25,2.49B,1.62B,0.42,-0.67%,6.78%,55.64,46.70,51.36,52.61,"2,940,180","3,497,060",603.75M,601.30M,0.11%,70.90%,13.86M,3.90,2.30%,15.44M,1.64,3.30%,1.61,3.30%,2.90%,59.00%,"Nov 3, 2014","Oct 8, 2014",2:1,"Jun 9, 2010"
"Friday October 17, 2014","<span id=""yfs_j10_gm"">48.99B</span>",59.72B,25.61,6.94,0.71,0.31,1.23,0.38,6.35,Dec 31,"Jun 30, 2014",2.08%,2.15%,1.23%,8.15%,156.52B,104.00,1.50%,18.05B,9.41B,1.92B,1.19,-80.30%,28.40B,17.70,40.08B,94.11,1.27,24.30,12.72B,1.21B,1.69,-16.58%,6.78%,41.85,28.82,32.92,34.57,"13,830,500","22,136,900",1.60B,1.35B,41.57%,48.30%,38.13M,3.00,2.40%,32.41M,1.20,4.00%,0.90,3.00%,N/A,68.00%,"Dec 23, 2014","Dec 8, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_gild"">153.16B</span>",147.16B,22.95,10.70,0.52,8.40,9.17,8.44,14.02,Dec 31,"Jun 30, 2014",42.80%,56.15%,22.74%,53.55%,17.44B,11.37,136.10%,8.34B,10.50B,7.46B,4.41,373.20%,8.80B,5.82,9.50B,57.73,2.49,10.57,7.23B,5.85B,0.98,42.03%,6.78%,110.64,63.50,105.25,89.13,"14,425,100","18,090,200",1.51B,1.50B,0.84%,98.70%,48.00M,3.20,3.10%,62.40M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2:1,"Jan 28, 2013"
"Friday October 17, 2014","<span id=""yfs_j10_gsk"">104.87B</span>",125.92B,14.18,13.65,3.74,2.64,10.59,3.22,10.51,Dec 31,"Jun 30, 2014",19.33%,26.06%,9.90%,69.98%,39.07B,16.24,-16.00%,29.68B,11.98B,7.55B,3.08,-37.40%,5.13B,2.13,28.05B,258.19,1.11,4.05,9.47B,4.30B,0.87,-15.97%,6.78%,56.73,41.91,46.42,51.00,"5,143,200","6,991,360",2.40B,2.33B,N/A,N/A,6.11M,1.20,N/A,10.52M,2.59,6.00%,2.65,6.20%,4.90%,79.00%,"Oct 2, 2014","Aug 6, 2014",2:1,"Nov 12, 1991"
"Friday October 17, 2014","<span id=""yfs_j10_g"">3.43B</span>",3.88B,17.01,13.42,1.24,1.57,2.84,1.78,10.19,Dec 31,"Jun 30, 2014",10.02%,14.00%,7.09%,18.41%,2.18B,9.59,5.00%,812.43M,380.59M,218.70M,0.93,-23.30%,376.80M,1.74,835.29M,69.27,1.78,5.57,296.99M,183.48M,1.00,-20.15%,6.78%,20.36,13.68,16.78,17.21,"531,214","487,662",216.33M,157.84M,0.32%,57.20%,439.68K,0.90,0.40%,318.78K,N/A,N/A,N/A,N/A,N/A,N/A,"Sep 24, 2012","Sep 6, 2012",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_gs"">80.76B</span>",-234.07B,11.32,10.17,1.24,2.33,1.09,-6.89,N/A,Dec 31,"Jun 30, 2014",23.32%,35.71%,0.88%,9.89%,33.96B,73.01,6.00%,34.21B,N/A,7.56B,15.58,5.50%,717.28B,"1,566.80",401.10B,490.10,1.57,158.21,-4.78B,N/A,1.79,8.75%,6.78%,189.50,151.65,182.22,169.65,"2,747,670","4,562,720",457.80M,408.13M,7.36%,68.20%,8.71M,3.50,2.00%,8.60M,2.20,1.20%,2.20,1.30%,1.20%,14.00%,"Sep 29, 2014","Aug 27, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_goog"">348.77B</span>",304.79B,26.72,17.52,1.31,5.45,3.70,4.68,15.69,Dec 31,"Jun 30, 2014",20.29%,23.41%,8.56%,14.95%,65.14B,97.06,21.70%,N/A,19.42B,13.05B,19.30,6.00%,58.32B,86.22,8.33B,8.70,4.56,141.66,20.34B,5.48B,1.15,N/A,6.78%,604.83,502.80,571.96,561.51,"1,646,750","2,708,440",676.39M,569.58M,0.19%,86.70%,2.00M,1.30,N/A,2.14M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_hal"">45.04B</span>",48.85B,15.83,10.18,0.61,1.43,2.99,1.60,7.60,Dec 31,"Jun 30, 2014",9.49%,14.47%,9.53%,19.20%,30.51B,35.58,10.00%,4.47B,6.43B,2.88B,3.35,20.20%,2.48B,2.92,7.82B,53.58,2.64,17.13,5.05B,1.86B,1.37,-2.48%,6.78%,74.33,47.60,62.99,65.48,"9,368,280","23,375,200",850.53M,846.78M,0.27%,81.60%,11.27M,1.50,1.30%,13.22M,0.60,1.20%,0.60,1.20%,1.10%,17.00%,"Sep 24, 2014","Aug 29, 2014",2:1,"Jul 17, 2006"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_hcp"">19.37B</span>",28.47B,19.24,13.43,3.84,9.12,1.82,13.29,16.29,Dec 31,"Jun 30, 2014",46.90%,61.47%,4.10%,8.46%,2.14B,4.69,4.70%,2.10B,1.75B,903.36M,2.19,2.60%,54.07M,0.12,8.69B,79.16,20.30,23.46,1.19B,942.56M,0.44,0.09%,6.78%,43.86,35.50,41.33,41.45,"2,267,170","2,990,260",458.82M,456.36M,0.28%,95.30%,10.41M,3.90,2.60%,11.66M,2.18,5.10%,2.16,5.10%,5.20%,98.00%,"Aug 26, 2014","Aug 7, 2014",2:1,"Mar 2, 2004"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_hei-a"">2.82B</span>",3.19B,24.05,22.46,N/A,2.50,4.20,2.83,13.11,Oct 31,"Jul 31, 2014",10.55%,17.39%,8.47%,18.14%,1.13B,16.98,8.90%,N/A,243.26M,118.98M,1.76,15.30%,20.94M,0.32,386.33M,49.32,3.19,10.11,166.78M,133.84M,0.95,6.25%,6.78%,48.90,36.77,41.20,41.20,"32,828","36,250",66.52M,56.35M,22.68%,10.00%,100.84K,2.60,0.40%,88.60K,0.10,0.30%,0.47,1.10%,N/A,N/A,"Jul 21, 2014","Jan 3, 2012",5:4,"Oct 23, 2013"
"Friday October 17, 2014","<span id=""yfs_j10_hes"">24.48B</span>",28.04B,7.09,16.57,1.57,1.13,1.00,1.31,4.82,Dec 31,"Jun 30, 2014",17.14%,10.65%,3.45%,10.71%,21.36B,65.96,-7.30%,8.80B,5.81B,2.57B,11.15,-34.90%,2.20B,7.12,6.08B,24.95,1.67,78.32,4.87B,1.06B,1.92,-7.16%,6.78%,104.50,72.86,93.57,93.65,"2,558,820","5,098,350",309.70M,262.10M,10.96%,79.00%,3.66M,1.70,1.30%,4.82M,1.00,1.30%,1.00,1.30%,0.80%,9.00%,"Sep 30, 2014","Sep 12, 2014",3:1,"Jun 1, 2006"
"Friday October 17, 2014","<span id=""yfs_j10_hpq"">63.36B</span>",68.81B,12.76,8.65,1.92,0.57,2.22,0.61,5.22,Oct 31,"Jul 31, 2014",4.54%,7.86%,5.27%,18.92%,112.18B,59.15,1.30%,25.92B,13.20B,5.10B,2.66,-29.10%,14.47B,7.76,19.83B,68.62,1.16,15.29,12.45B,9.61B,1.42,44.80%,6.78%,38.25,23.23,35.88,34.39,"11,376,100","18,085,300",1.87B,1.86B,0.08%,77.90%,28.36M,3.20,1.50%,27.63M,0.64,2.00%,0.61,1.80%,1.90%,22.00%,"Oct 1, 2014","Sep 8, 2014",2:1,"Oct 30, 2000"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_hon"">70.41B</span>",68.14B,17.68,14.73,1.50,1.69,3.62,1.71,10.14,Dec 31,"Jun 30, 2014",10.14%,14.40%,8.10%,25.04%,39.97B,50.89,5.80%,10.69B,6.72B,4.05B,5.09,7.60%,8.71B,11.13,9.24B,48.64,1.57,23.89,4.77B,2.80B,1.17,7.47%,16.33%,98.09,82.89,94.27,93.61,"2,737,520","2,972,880",782.54M,780.21M,0.13%,82.10%,4.00M,1.60,0.60%,4.52M,1.80,2.10%,1.80,2.10%,2.50%,35.00%,"Sep 10, 2014","Aug 19, 2014",2:1,"Sep 16, 1997"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_imo"">38.91B</span>",43.88B,11.28,10.61,1.19,1.29,2.03,1.47,9.23,Dec 31,"Jun 30, 2014",11.45%,12.82%,7.31%,20.00%,29.95B,35.34,19.20%,6.74B,4.75B,3.43B,4.07,276.80%,151.07M,0.18,5.36B,28.20,0.68,22.42,3.57B,-2.32B,1.38,1.69%,6.78%,54.09,40.20,48.67,49.86,"188,686","264,475",848.00M,257.26M,0.01%,16.30%,7.28M,43.20,2.80%,8.24M,0.48,1.10%,0.48,1.10%,1.10%,11.00%,N/A,"Sep 2, 2014",3:1,"May 30, 2006"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_pe"">2.03B</span>",2.05B,N/A,20.09,0.62,9.21,2.61,9.37,16.41,Dec 31,"Jun 30, 2014",-9.55%,30.05%,N/A,N/A,218.22M,2.32,209.70%,N/A,124.61M,-20.83M,N/A,N/A,523.52M,4.69,558.90M,62.10,3.61,6.89,79.06M,N/A,N/A,N/A,6.78%,25.70,15.16,20.20,21.95,"1,252,540","1,473,550",111.71M,71.20M,N/A,N/A,4.12M,3.10,6.20%,3.64M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_info"">62.33K</span>",N/A,N/A,N/A,N/A,0.00,N/A,NaN,N/A,Dec 31,"Sep 30, 2008",-61.76%,-70.97%,-49.35%,-103.15%,18.82M,3.02,140.40%,2.82M,-11.29M,-13.67M,-2.05,N/A,6.82M,1.09,0.00,N/A,2.29,-0.60,-13.54M,4.32M,N/A,N/A,6.78%,0.05,0.01,N/A,N/A,N/A,N/A,6.23M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105:100,"Nov 9, 2012"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_intc"">153.09B</span>",148.22B,14.94,13.35,1.53,2.74,2.64,2.70,6.37,Dec 28,"Sep 27, 2014",19.40%,26.91%,10.18%,18.98%,54.98B,11.10,7.90%,31.52B,23.26B,10.67B,2.10,12.40%,15.59B,3.20,13.27B,23.28,2.02,11.68,N/A,N/A,1.03,29.19%,6.78%,35.56,23.40,34.13,30.81,"32,284,500","52,573,500",4.88B,4.87B,0.07%,62.30%,124.19M,4.70,2.50%,124.60M,0.90,2.80%,0.90,2.90%,3.40%,43.00%,"Dec 1, 2014","Nov 5, 2014",2:1,"Jul 31, 2000"
"Friday October 17, 2014","<span id=""yfs_j10_ibm"">182.17B</span>",216.15B,11.52,9.24,1.22,1.83,10.32,2.20,8.59,Dec 31,"Jun 30, 2014",17.04%,20.83%,10.68%,94.62%,98.27B,93.63,-2.20%,48.50B,25.16B,16.75B,15.85,28.20%,9.72B,9.75,46.47B,265.35,1.14,17.42,17.19B,9.34B,0.86,3.49%,6.78%,199.21,172.19,189.53,189.12,"3,288,890","4,210,940",997.59M,995.83M,0.10%,60.00%,26.99M,8.80,2.60%,27.44M,4.40,2.40%,4.10,2.30%,1.80%,25.00%,"Sep 10, 2014","Aug 6, 2014",2:1,"May 27, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_isp"">96.62B</span>",105.24B,N/A,N/A,N/A,2.89,1.56,3.14,N/A,Dec 31,"Jun 30, 2014",-0.77%,10.44%,0.21%,4.25%,33.54B,6.90,4.80%,N/A,N/A,2.58B,-0.11,19.20%,243.29B,63.18,251.64B,400.14,1.35,16.13,-11.45B,N/A,N/A,8.35%,6.78%,25.65,22.94,25.27,25.28,"20,931","24,338",3.85B,3.85B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.55,6.20%,N/A,N/A,"Oct 15, 2014",N/A,N/A,N/A
